丹参,川芎,甘草,莲子心,当归,薄荷
没药,白蜡,乳香,黄蜡,铅粉,密陀僧
冰片,白蜡,乳香,樟脑,轻粉,官粉
冰片,樟脑,石膏,轻粉,红粉
冰片,熊胆,炉甘石,硇砂,麝香,珍珠
阿飞勇,白锡粉,可铁刺,李子树胶
紫苏,木瓜,羌活,陈皮,木香,大腹皮
没药,乳香,黄蜡,官粉,雄黄,孩儿茶
板蓝根,糖粉,淀粉,菠萝香精油
黄蘖,寒水石,石膏,甘草
没药,白蜡,乳香,黄蜡,铜绿,松香
香油,没药,血竭,木鳖子,儿茶,硼砂
金银花,没药,血竭,木鳖子,儿茶,赤芍
赤小豆,黄丹,白芷,蒲黄,半夏
芙蓉叶,五倍子,赤芍,赤小豆,黄柏,白芷
冰片,没药,乳香,前胡,麝香,斑蝥
黄柏,寒水石,石膏,甘草
木鳖子,黄柏,花粉,黄芩,无名异,牡蛎
九里明,一点红,射干,甘草
乳香,黄丹,麝香,白矾,轻粉,密陀僧
大戟,甘遂,土狗,芫花,大黄
冰片,玄明粉,黄柏,麝香,鹿角霜,煅硼砂
冰片,玄明粉,黄柏,麝香,鹿角霜,炒硼砂
冰片,硼砂,胆矾,人中黄,麝香,制僵蚕
冰片,硼砂,玄明粉,朱砂
冰片,鸡蛋,黄油
冰片,熊胆,青鱼胆,西丹参,珠粉,麝香
硼砂,梅片,炉甘石,珠子,琥珀,麝香
冰片,乳香,文蛤,全蝎,炙穿山甲,朱砂
冬瓜皮,车前子,鸡内金,白茅根,陈葫芦,旱莲草
冰片,没药,血竭,乳香,樟脑,东丹
冰片,没药,血竭,香油,三七,乳香
没药,血竭,三七,赤芍,土鳖虫,乳香
马钱子,没药,血竭,土鳖虫,乳香,川芎
没药,血竭,三七,赤芍,土鳖虫,乳香
没药,乳香,花粉,知母,山甲,蜈蚣
银花,没药,连翘,乳香,血余,豨莶草
芥菜花1味
葡萄糖粉,麻黄素,辛夷花,鹅不食草
核桃仁
核桃仁
没药,乳香,蓖麻子仁,白芷,木鳖子肉,独活
乳香,白胶香,白芷,定粉,白蔹
白芷,地榆,独活,矾石,当归
十,一十,地黄,木通,茯苓,滑石
紫苏,木瓜,砂仁,陈皮,木香,茯苓
芙蓉叶,白芷,天南星,独活,紫金皮
山柰,官桂,川芎,麝香,升麻,当归
瓜子,牡丹,桃仁,皮硝,大黄
瓜子,牡丹,桃仁,皮硝,大黄
葶苈,木通,莽草,大黄
蒲公英,银花,赤芍,木鳖子,乳香,黄柏
白酒,麻子仁,大豆,乌蛇
白酒,牛蒡,地骨皮,大麻仁,杉木节,独活
蒲公英,银花,连翘,野菊花,草河车,地丁
冰片,木鳖子,熊胆,白菊花,木贼草,青葙子
冰片,银花,硼砂,炉甘石,熊胆,连翘
香油,核桃仁,蝈蝈,牛胆
海浮石,胖大海,月石,诃子
马钱子,白蒺藜,蜂房,刺猬皮,穿山甲,胡连
秦皮,前胡,犀角屑,朱砂,细辛,升麻
粳米,茯苓
炒白芍,黄苓,川芎,地黄,茯苓,厚朴
芙蓉叶,榆面,皮硝,大黄
芙蓉叶,冰片,黄柏,泽兰叶,黄连,黄芩
芙蓉叶,冰片,黄柏,番泻叶,黄连,大黄
泽兰,秦皮,连翘,绿豆,夏枯草,白芷
泽兰,秦皮,连翘,绿豆,夏枯草,白芷
赤芍,穿山甲,夏枯草,川芎,红花,莪术
蒲公英,赤芍,甘草,大青叶,丹皮,黄芩
肿节风浸膏,薄荷,薄荷
银花,红藤,薏仁,三颗针,桃仁,甘草
食用乙醇,两背针,高粱酒,50,苏木,红花
金银花,赤芍,连翘,赤小豆,车前子,鸡血藤
车前子,太子参,茯苓,猪苓,党参,五加皮
连翘,甘草3寸半,陈皮,青皮
抱鸡蛋壳
葶苈,甘草,防己
白酒,瓜蒌,甘草
冬瓜皮,赤小豆,白茅根,西瓜皮,玉米须
硼砂,梅片,熊胆,炉甘石,琥珀,麝香
冰片,没药,血竭,乳香,白信,五灵脂
冰片,硼砂,西瓜霜,射干,黄柏,贝母
金银花,连翘,牛蒡,花粉,柴胡,栀子
没药,乳香,栝楼,甘草,当归
牛蒡,栝楼,甘草,生姜
蒲公英,没药,阿胶,三仙,柴胡,川朴
金钱风,岗梅,山芝麻,毛冬青,牛膝
赤芍,桃仁,莪术,三棱,丹参
冰片,朱砂面,滑石,甘草,雄黄
铜绿,新针,甘石,胆矾,归尾,苦参
金银花,赤芍,木通,龙胆草,吴萸,柴胡
冰片,乳没,草乌,硇砂,麝香,半夏
五倍子,小麦,白矾,葱白,朴消
银花,赤芍,黄柏,牛蒡,升麻,栀子
赤小豆,青盐,黄柏,黄连,杏仁,马牙消
金银花,赤芍,连翘,羌活,柴胡,桔梗
银花,赤芍,连翘,花粉,黄柏,薄荷
食盐,鲜黄花菜
冬瓜皮,白糖,生姜皮,茯苓皮,黄芪,枣仁
清油,零陵香,黄蜡,地黄,天麻,芎
大戟,甘遂,麦蘖,陈曲,陈皮,陈皮
黄柏,栀子,当归,黄芩,大黄
五倍子,黄丹,枯矾,白芷,蛇床子,朱砂
冰片,儿茶,甘石,轻粉,元连,龙骨
马钱子,黑附子,穿山甲
连翘,茵陈,贝母,木通,甘草,藿香
粳米,陈葫芦粉
冬瓜皮,葫芦壳,西瓜皮,枣仁
橘核,乳香,昆布,穿山甲,荔枝核,木香
金银花,皂角,薏仁,木通,木瓜,红花
白酒,红蓝花
酒精,75,红花
冰片,松香,白芷,贝母,银朱,潮脑
赤芍,红花,白及,当归,防风
冰片,枯矾,硼砂,鸡内金,通草,麝香
冰片,枯矾面,棉胭脂
冰片,西瓜霜,月石,元明粉,石膏,朱砂
血竭,海藻,京墨,琥珀,木香,五灵脂
白芷,郁金,天南星,大黄
油,木鳖子,桂心,黄丹,白芷,垂柳枝
儿茶,血琥珀,梅片,熊胆,珍珠,丹参
没药,乳香,黑丑,琥珀,木香,白丑
獾油,冰片面
獾油,石膏,地榆,大黄
没药,乳香,菖蒲,雄黄,黄米,蜈蚣
冰片,没药,血竭,香油,乳香,黄丹
冰片,三七,土鳖虫,乳香,自然铜,当归
乳香,三七,土鳖虫,当归,自然铜
冰片,没药,血竭,儿茶,土鳖虫,乳香
活蚯蚓数条,贴敷患处,用纱布蘸透此液,外盖纱布,6次,胶布固定
茯苓皮,泽兰,车前子,金钱草,黄芪,炮甲
金银花,没药,乳香,连翘,花粉,穿山甲
白芷,姜黄,花粉,芍药
赤芍,白芷,花粉,郁金
槐角,地榆,当归,黄芩,枳壳,防风
没药,乳香,栝楼,苏木,甘草,忍冬
五倍子
冰片,熊胆,西瓜霜,人指甲,玄明粉,生硼砂
没药,赤芍,乳香,花粉,贝母,木通
葶苈,甘遂,红芽大戟,神曲,芫花,灵脂
葶苈,大戟,甘遂,芫花,石榴皮,灵脂
祛湿药膏,化毒散
没药,乳香,草乌,浮石,巴豆
五倍子,枯矾,蛇床子,川椒,桃仁,雄黄
鸡蛋
鲫鱼,冬瓜
野菊花,白茅根,贝母,薄荷
蒲公英,红藤,厚朴,大黄
淮地,薄荷,川乌
冰片,硼砂,火消,硇砂,雄黄,僵蚕
鲜金针菜根,猪蹄
干蟾皮不拘多少
川军,明雄,山甲,全蝎,朱砂,蜈蚣
黄柏,山菊花,黄连,栀子,黄芩
叶子雌黄,郁金,麝香,黄连,槟榔,大黄
三七,金刚莲,马钱子霜,接骨木,陈皮,红花
三七,金刚莲,马钱子霜,18厘米,见血清,捆仙绳
冰片,枪消,蒲黄,牙皂,僵蚕
京红粉,元明粉,轻粉
芙蓉叶,大青叶,人中黄,青黛
冰片,连翘,松香,白芷,薄荷,汽油
蟾酥,雄黄,朱砂,丁香
蒲公英,银花,连翘,赤芍,花粉,薄荷
银花,赤芍,连翘,花粉,白芷,薏仁
蒲公英,金银花,川军,赤芍,连翘,赤小豆
白菊花
花椒,陈酒糟,生葱,广胶,葱白,艾叶
香油,章丹
金银花,连翘,黄连,甘草,山栀,黄芩
橘核,川军,乌药,玄胡,金铃子,胡芦巴
没药,血竭,乳香,土鳖虫,发灰,自然铜
花椒,黄丹,槐枝,大蒜头,葱白,生姜
马钱子,草乌,枳壳
没药,乳香,苏木,好麻
没药,木鳖子,虎骨随多少,羊胫骨灰,茯苓,芍药
皂角末,小黄米面,发灰
冰片,没药,熊胆,青鱼胆,乳香,黄柏
没药,木鳖子,葱,乳香,白胶香,清油
乌药,穿山甲,独活,甘草,陈皮,当归
蒲公英,赤芍,瓜蒌,马勃,元参,蜂房
车前子,官桂,地黄,黑附子,茱萸,茯苓
西瓜霜,珠粉,西黄,琥珀
白果,地肤子,阿胶,桑白皮,白茅根,黄芪
海藻,昆布,茯苓,木通,半夏,甘草
没药,紫苏,乳香,黄柏,薄荷,杏仁
黄柏,薄荷,苏叶,甘草,青黛,杏仁
没药,乳香,黄柏,薄荷,苏叶,杏仁
冰片,月石,贝母,朱砂,滑石,龙骨
没药,乳香,麻黄,马钱子粉
没药,乳香,土鳖虫,麻黄,自然铜,马前子
醋2500毫升,半夏
西秦艽,大独活,广地龙,骨碎补,威灵仙,甘草
3克,9克,9克,或,厚朴,萝卜子
鸡蛋,龙衣,细盐
冰片,蝙蝠
冰片,西瓜霜,马勃,麝香,甘草,蒲黄
粳米,香子,蔓荆子,鹿头肉,高良姜
冬瓜,鲤鱼头
蛇床人,黄丹,黄蜡,乱发,蛇蜕皮,杏仁
冰片,没药,血竭,硼砂,熊胆,儿茶
银花,红藤,炙山甲,桃仁,川楝,皂角刺
蒲公英,金银花,连翘,夏枯草,红藤,贝母
银花,赤芍,连翘,花粉,黄柏,白芷
金银花,赤芍,连翘,花粉,黄柏,白芷
荠苨,连翘,人参,桑白皮,前胡,桔梗
鲜萝卜缨
粳米,绿豆
白糖,绿豆
葶苈,人参,紫菀,贝母,桑白皮,五味子
蟾酥,乳香,硇砂,雄黄,朱砂,轻粉
没药,蟾酥,血竭,轻粉,金脚信,朱砂
血竭,蟾酥,胆矾,京墨,麝香,朱砂
血竭,蟾酥,胆矾,京墨,麝香,朱砂
昆布,天葵子,海石,贝母,牡蛎
赤芍,炒桃仁,刘寄奴,生地,枳壳,大黄
没药,木鳖子,黄丹,乳香,蓖麻子,草乌
葱,赤芍,紫苏,黄柏,玄胡,柴胡
冬瓜皮,车前子,姜川朴,官桂,带皮苓,急性子
蟾酥,西丹参,珠粉,飞朱砂,飞腰黄,麝香
冰片,蟾酥,珍珠,雄黄,丹参,丁香
芙蓉叶,草乌,野芋头,天南星,川乌
大麻子仁,大黄
大米,白茅根
葶苈,海藻,商陆根,栝楼,蜀漆,牡蛎
冰片,没药,血竭,蟾酥,葶苈,硼砂
生姜皮,车前子,川萆解,砂仁,木通,木香
蒲公英,粳米
紫草茸,白芷,川芎,地黄,藿香,半夏
银花,赤芍,连翘,薄荷,牛蒡,川芎
金银花,北豆根,青果,桔梗,麦冬,玄参
紫苏,葫芦巴,地肤子,猪苓,桃仁,茯苓
冰片,白糖,大蚯蚓
赤芍,连翘,黄柏,黄连,甘草,黄芩
连翘,白芷,射干,荆芥,羌活,柴胡
冰片,没药,血竭,儿茶,乳香,赤小豆
闹羊花
芙蓉叶,花粉,生川柏,东丹,滑石,黄芩
茶叶末,生清油
赤芍,连翘,花粉,黄柏,知母,地黄
赤芍,连翘,花粉,黄柏,知母,地黄
金银花,薏仁,地榆,麦冬,甘草,玄参
蒲公英,金银花,连翘,瓜蒌,野菊花,甘草
蒲公英,金银花,赤芍,连翘,车前子,地骨皮
金银花,连翘,地黄,黄连,甘草,川芎
连翘,牛蒡,薄荷,前胡,石膏,荆芥
金银花,连翘,玄明粉,薄荷,荆芥,栀子
芙蓉叶,赤小豆,黄柏,白芷,黄连,紫车前
冰片,没药,血竭,儿茶,乳香,麝香
金银花,麦冬,生地,熟地,甘菊花
姜黄,白芷,黄柏,花粉,天南星,厚朴
白酒,如意草
赤芍,海藻,昆布,鸡血藤,柴胡,王不留行
连翘,元参,花粉,鼠粘子,桅子,桔梗
冰片,血竭,三七,樟脑,薄荷,地黄
冰片,没药,血竭,儿茶,乳香,白芷
白酒,苏木
没药,人参,甘草,栝楼,当归
续随子,红芽大戟,山慈菇,文蛤,麝香
金银花,没药,乳香,花粉,白芷,贝母
酸石榴,甜石榴,清酒,苍耳子,党参,羌活
生枳,车前草,车前子,薏仁,蝉衣,荆芥
冰片,黄柏,虎杖
黄柏,白芷,郁金,绿豆粉,轻粉,白及
如意金黄散,樟冰
金银花,赤芍,牛蒡,射干,知母,桔梗
大腹子,木瓜,干姜,黑附子,厚朴,甘草
芙蓉叶,黄柏,黄连,泽兰叶,黄芩,大黄
大黄末,黄柏末,雄黄,丹参
狼毒,草乌,半夏,天南星
粳米,商陆
大梅片,硼砂,西丹参,青鱼胆,马勃,血琥珀
马钱子,枳壳
连翘,黄柏,白芷,薄荷,荆芥,栀子
白菊花,北防风,黄柏,白蒺藜,地黄,石膏
芙蓉叶,五倍子,赤小豆,草乌,半夏,白及
芙蓉叶,薄荷,金桐叶,耳草叶,泽兰叶,大黄
没药,桂心,琥珀,麝香,当归,细辛
葶苈,猪苓,木通,滑石,甘草,辣桂
葶苈,人参,紫菀,贝母,桑白皮,五味子
没药,乳香,白芷,羌活,骨碎补,川椒
连翘,夏枯草,大力子,薄荷,僵蛹,莱菔
粳米,桃花瓣
没药,乳香,硇砂,糯米,丁香
白酒,天天果
灯心草,猪苓,茯苓,滑石,茯神,泽泻
赤小豆,白樟柳根,陈皮,木香
没药,乳香,黄柏,骨碎补,白及,生地
猪蹄蜕,蚕蜕,穿山甲,荆芥,粉草,蛇蜕
白芷,天南星,红花,当归,防风
白芷,穿山甲,当归,生地,黄耆
赤芍,连翘,牛蒡,地黄,水牛角浓缩粉,黄连
生姜皮,茯苓皮,桑白皮,陈皮,大腹皮
蒲公英,银花,野菊花,紫背天葵子,地丁
没药,乳香,雄精,麝香
冰片,西瓜霜,薄荷,薄荷
升麻22,犀角,甘草,玄参,大黄
芙蓉叶,紫荆皮,白芷,橙橘叶,菖蒲,骨碎补
生姜皮,葶苈,车前子,地骨皮,猪苓,木通
芙蓉叶,五倍子,草乌,半夏,陈小粉,天南星
乳香,上冰片,白及,丹皮
散血草,姜黄,黄柏,透骨草,甘草,陈皮
通脱木,黑牵牛,瞿麦,木通,茯苓,半夏
蒲公英,没药,乳香,木瓜,地鳖虫,栀子
冰片,硼砂,熊胆,寒水石,甘草,孩儿茶
芙蓉叶,蒲公英,金银花,牛蒡,花粉,甘草
蓖麻仁,连翘,夏枯草
银花,花粉,白芷,贝母,柴胡,僵蚕
连翘,元参,花粉,栝楼,桔梗,半夏
蚯蚓,麻黄,川芎,细辛,荆芥,羌活
金银花,没药,瓜蒌,乳香,连翘,穿山甲
葶苈,大戟,甘遂,桑白皮,商陆,芫花
乳香,硼砂,麝香,芍药,雄黄,5克
癞虾蟆草,枳壳
没药,木鳖子,乳香,草乌,五灵脂,麝香
冰片,没药,赤芍,乳香,花粉,贝母
粳米,青头雄鸭,葱白
没药,乳香,樟冰,牙皂,麝香,甲片
冰片,铜绿,姜黄,樟冰,胆矾,甲片
没药,赤芍,乳香,牛蒡,白芷,草乌
金银花,没药,赤芍,乳香,花粉,白芷
葶苈,桂心,海藻,郁李核仁,通草,松萝
败酱,薏仁,黑附子
瓜蒌仁,薏仁,桃仁,白芍,丹皮
黑牵牛头末,茴香
制萸肉,石苇,黄芪,茯苓,党参,甘草
乌药,乳没,黄芪,吴萸,莪术,川芎
瓜蒌,白芷,麻黄蓍,白芨,麻油,零香
血竭,白芷,麻油,轻粉,白占,甘草
杭菊,辛荑花,北芪,白芷,苍耳子,木通
蟾酥,雄黄,朱砂,甘草
金银花,硼砂,甘草,山豆根
金银花,泽兰,赤芍,羌活,金线重楼,蝉蜕
没药,乳香,白矾,硇砂,雄黄,麝香
五倍子,山慈姑,红大戟,千金子霜,朱砂,麝香
没药,五倍子,乳香,肥皂肉
紫菀,贝母,桑白皮,猪苓,麻黄,杏仁
金银花,地丁,甘草,黄耆,当归,大黄
蒲公英,赤芍,白芷,黄柏,茯苓,桃仁
血竭,儿茶,茯苓,木香,甘草,红花
土鳖虫,横经席,香加皮,鹰不扑,买麻藤,猪牙皂
没药,血竭,儿茶,乳香,珍珠,龙骨
