半夏,白芥子,白术,益智,薏仁
半夏,胆南星,橘络,党参,独活
贝母,天竺黄,天南星,远志,僵蚕
贝母,半夏,胆南星,焦三仙,僵蚕
贝母,胆南星,僵蚕,朱砂,梅片
天南星,僵蚕,白附子,辰砂,天麻
半夏,天南星,皂角,生姜,白矾
贝母,当归,莲肉,地骨皮,琥珀
半夏,杏仁,豆
半夏,甘菊,独活,干蝎,防风
半夏,京三棱,黑牵牛,陈皮,青皮
半夏,天南星,黑牵牛,白矾,猪牙皂角
天南星,木香
半夏,天南星,干姜
贝母,紫菀,柿霜,百部,玄明粉
半夏,蝎尾,干姜,胡椒
半夏,僵蚕,桔梗,蝉蜕,羌活
远志,款冬花,杏仁,苏子,代赭石
贝母,葶苈,僵蚕,杏仁,代赭石
半夏,款冬花,杏仁,苏子,白果
半夏,款冬花,杏仁,苏子,白果
杏仁,陈皮,五味子,麻黄,砂仁
贝母,半夏,莱菔,白芥子,杏仁
天竺黄,远志,银箔,生犀角,金箔
玄明粉,姜汁,竹沥膏,煅金礞石,生硼砂
半夏,麦芽,陈皮,广荗,川丁皮
生犀屑,龙脑,菊花,细辛,白芷
半夏,款冬花,枳实,苦梗,五味子
半夏,天南星,薄荷,白蛤粉,干姜
半夏,天南星,薄荷,蛤粉,干姜
半夏,杏仁,巴豆,马兜铃
贝母,杏仁,旋复花,陈皮,赭石
天南星,白附子,龙脑,天麻,干蝎
天竺黄,龙脑,天麻,丹参,麝香
真珠,瑇瑁,龙脑,犀角,麝香
贝母,陈皮,当归,白术,五味子
半夏,白术,丁香,白檀香,姜黄
半夏,鳖甲,紫团参,阿胶,甘草
贝母,半夏,葶苈,杏仁,紫苏
半夏,羌活,广皮,茯苓,防风
杏仁,桔梗,麻黄
半夏,白芥子,昆布,海藻,胆草
半夏,陈皮,茯苓,甘草
半夏,陈皮,茯苓,甘草
半夏,苍术,广皮,茯苓,厚朴
半夏,陈皮,苏梗,茯苓,厚朴
半夏,陈皮,当归,枳实,滑石
二陈汤加炒山栀,黄连,生姜
半夏,陈皮,茯苓,甘草
贝母,知母,石膏
贝母,紫菀,款冬花,杏仁,百合
贝母,半夏,陈皮,知母,茯苓
贝母,知母,天门冬,麦门冬
半夏,天南星,僵蚕,桔梗,川朴
天竺黄,竹茹,百部,瓜蒌仁,陈皮
贝母,麦冬,知母,天门冬
贝母,北沙参,提麦冬,淡天冬,南沙参
竹茹,远志,泽泻,龙骨,菖蒲
半夏,天南星,白僵蚕,飞过枯矾
半夏,黑附子,陈皮,白姜,草果子
贝母,元参,桔梗,陈皮,前胡
贝母,芍药,桔梗,陈皮,前胡
半夏,独活,天麻,芎,茯苓
杏仁,防己,木香
贝母,半夏,玉竹,北沙参,天冬
白皮大萝卜,蜂蜜
半夏,陈皮,茯苓,甘草
贝母,葶苈,杏仁,代赭石,桔梗
鱼腥草,黄芪,党参,铁树叶,白花蛇舌草
贝母,贝母,半夏,半夏,白芥子
贝母,竹茹,蒌仁,郁金,菊花炭
半夏,黑牵牛子,粉霜,白矾
片脑,芽茶,白豆蔻末,白檀香末
贝母,半夏,玄明粉,桔梗,陈皮
贝母,半夏,玄明粉,桔梗,陈皮
半夏
半夏,檀香,百药煎,陈皮,薄荷
半夏,天南星,皂角,干姜,白矾
半夏,天南星,杏仁,紫苏,萝卜子
半夏,莱菔,天南星,瓜蒌仁,紫苏
竹茹,缩砂,郁金,陈皮,菖蒲
杏仁,百药煎,黑矾,乌梅,甘草
半夏,丁香,草豆蔻,白矾
半夏,丁香,陈皮,薄荷,枳实
半夏,明矾,硝石
贝母,海藻,白酒,黄药子
百部,鱼腥草,穿心莲,开金锁,生干蟾
知柏,僵蚕,蜈蚣,桔梗,生耆
贝母,半夏,远志,桔梗,陈皮
四季青,鼠曲草,平地木,干日红
半夏,竹茹,陈皮,枳实,龙眼肉
天竺黄,枳实,钩藤,生石决明,牡蛎
贝母,桔梗,片芩,陈皮,山栀
杏仁,瓜蒌仁,黄连
萝卜,橄榄
半夏,杏仁,桂枝,瓜蒌皮,龙骨
半夏,远志,桂枝,白术,破故纸
桔梗,炮干姜,败酱草,栝蒌实,厚朴
薤白,白酒700毫升,栝楼
山芋,杏仁,栝楼,甘草
半夏,昆布,海藻,夏枯草,陈皮
半夏,陈皮,龙涎香,伽楠香
贝母,郁金,香附,白芍,人参
半夏,白术,陈皮,当归,白芍
鸡血藤,海藻,黄芪,黄精,玄参
半夏,党参,白术,陈皮,破故纸
半夏,天南星,百药煎,明矾,五味子
半夏,天南星,香墨,白附子,续断
贝母,半夏,杏仁,皂荚,知母
半夏,天南星,白术,泽泻,陈皮
贝母,诃子,桔梗,薄荷,薄荷
贝母,天竺黄,半夏,胆南星,白芥子
半夏,海粉,杏仁,诃子,栝楼
款冬花,蛤蚧,成炼钟乳,肉桂,白矾
贝母,半夏,莱菔,白芥子,蛤蚧
远志,虎睛,栀子,犀角屑,大黄
半夏,陈皮,苍术,藿香,茯苓
半夏,陈皮,藿香,厚朴,甘草
半夏,陈皮,藿香,厚朴,甘草
半夏,丁香,陈皮,藿香,生姜
半夏,竹茹,青蒿脑4,青子芩4,碧玉散
桔梗,僵蚕,天麻,全蝎,麻黄
半夏,朱砂,雄黄,白矾
天南星,海藻,海带,琥珀,京墨
胆南星,朱砂,地龙,琥珀,苏珠
贝母,半夏,百合,天冬,血琥珀
天竺黄,檀香,天南星,朱砂,枳实
天竺黄,檀香,天南星,金箔,枳实
天竺黄,天南星,僵蚕,朱砂,琥珀
天竺黄,天南星,檀香,朱砂,金箔
贝母,天竺黄,胆南星,僵蚕,琥珀
天竺黄,胆南星,辰砂,琥珀,沉香
天竺黄,天南星,僵蚕,辰砂,琥珀
贝母,天竺黄,胆南星,僵蚕,桔梗
天南星,远志,人乳,大辰砂,菖蒲
贝母,天竺黄,青礞石,麝香,月石
贝母,青礞石,沉香,麝香,月石
远志,金箔,桔梗,麝香3厘,辰砂
海粉,青黛,黄芩,神曲
荸荠,海蜇皮
荸荠,海蜇
贝母,半夏,海藻,昆布,海带
昆布,海藻,柴胡,小麦,龙胆草
海石,香附
海石,石礞,蚶壳,香附,红花
透骨草,马前子,老葱胡,烧酒,乳香
半夏,昆布,陈皮,当归,红花
半夏,陈皮,当归,地黄,白芍
贝母,桔梗,山栀,当归,白术
天竺黄,梅片,僵蚕,桂枝,草蔻
半夏,桂心,芍药,白术,枳实
杏仁,葶苈,蛤蚧,商陆,麻黄
黄酒,山慈菇,核桃肉
白芥子,白僵蚕,全丝瓜,干姜,上肉桂
天竺黄,天南星,僵蚕,桔梗,柴胡
半夏,丁香,生姜,枣仁,厚朴
杏仁,紫苏,陈皮,麻黄,桑白皮
天南星,天麻,独活,全蝎,粉草
天南星,天麻,独活,全蝎,粉草
半夏,天南星,皂角,白附子,轻粉
天南星,蒌仁,陈皮,陈皮,元芩
五倍子
贝母,半夏,昆布,海藻,海带
半夏,桔梗,干姜,茯苓
半夏,天南星,杏仁,麦蘖,紫苏
半夏,天南星,明矾,白附子
半夏,天南星,皂角,生姜,白矾
半夏,天南星,滑石,枯矾,巴豆
半夏,天南星,杏仁,瓜蒌仁,紫苏
半夏,葶苈,杏仁,桔梗,陈皮
半夏,葶苈,茴香,桔梗,麦蘖
半夏,天南星,辰砂,陈皮,皂
半夏,紫菀,葶苈,杏仁,桔梗
贝母,紫菀,葶苈,款冬花,杏仁
半夏,款冬花,葶苈,杏仁,桔梗
檀香,柿霜,硼砂,紫苏,白葛粉
半夏,紫菀,远志,葶苈,杏仁
天南星,代赭石,乳香,赤金箔,节白附
半夏,京三棱,黑牵牛,陈皮,青皮
天南星,僵蚕,蝉壳,蜈蚣,朱砂
天竺黄,胆南星,片脑,僵蚕,朱砂
半夏,天南星,金箔,丁香,天麻
半夏,芍药,旋覆花,前胡,荆芥
半夏,陈皮,当归,熟地,茯苓
贝母,半夏,天南星,葶苈,黄柏
半夏,天南星,皂角,白矾
白芥子,芍药,透骨草,僵蚕,片姜黄
半夏,夏枯草,秦艽,天麻,杭白菊
海粉,桔梗,瓜蒌仁,连翘,陈皮
天南星,天麻,当归,陈皮,羌活
天南星,远志,僵蚕,白附子,天麻
贝母,半夏,杏仁,桔梗,紫苏
贝母,杏仁,桔梗,紫苏,陈皮
贝母,半夏,杏仁,桔梗,紫苏
贝母,紫菀,滑石,小蓟,栀子
海藻,大青叶,黄芪,谷精草,党参
贝母,柴胡,薄荷,陈皮,当归
贝母,远志,桔梗,柴胡,赤苓
贝母,半夏,紫菀,款冬花,远志
贝母,半夏,紫菀,款冬花,杏仁
贝母,半夏,紫菀,杏仁,陈皮
贝母,杏仁,陈皮,五味子,净金灯
贝母,半夏,紫菀,款冬花,杏仁
贝母,半夏,紫菀,杏仁,苏子
半夏,莱菔,白术,陈皮,连翘
半夏,白术,陈皮,枳实
半夏,桔梗,陈皮,黑山栀,黄芩
紫菀,鱼腥草,四季青,金荞麦,前胡
天竺黄,胆南星,僵蚕,朱砂,薄荷
杏仁,百合,五味子,米仁,麦门冬
半夏,白芥子,天南星,杏仁,苏子
贝母,杏仁,桔梗,片芩,知母
半夏,杏仁,1,栝楼,广皮红
半夏,杏仁,桔梗,桂枝,当归
半夏,青皮,广皮,草果,生姜
半夏,黄柏,桔梗,栀子,黄芩
半夏,柴胡,桔梗,白术,陈皮
半夏,陈皮,粉草,香附,益智
半夏,桂枝,党参,白术,枳实
贝母,党参,五味子,麦冬,山药
紫菀,旋复花,桔梗,嫩苏梗,陈皮
半夏,白术,陈皮,五味子,干姜
半夏,竹茹,柴胡,桔梗,陈皮
半夏,竹茹,陈皮,枳实,钩藤
远志,杏仁,生耆,羚羊粉,琥珀粉
半夏,紫苏,白术,陈皮,北梗
远志,琥珀,郁金,菖蒲,茯苓
半夏,远志,紫苏,茯神,茯苓
半夏,天南星,益智仁,陈皮,枳实
半夏,紫苏,菖蒲,茯苓,白芷
杏仁,玫瑰花,生瓦楞,刀豆子,当归
半夏,海藻,夏枯草,党参,白术
半夏,桔梗,白术,枳实,香附
款冬花,杏仁,桔梗,麦冬,前胡
半夏,昆布,海藻,白僵蚕,陈皮
半夏,竹茹,桔梗,陈皮,当归
半夏,陈皮,茅术,生姜,茯苓
玄明粉,柿霜,白粉,硼砂,薄荷
胆南星,蒌皮,苏叶子,小枳实,蒌子
竹茹,焦三仙,干青果,陈皮
三仙饮,炙桑白皮
焦三仙,陈皮
胆南星,僵蚕,白附子,黑附子,当归
贝母,海藻,漏芦,元参,柴胡
半夏,桂枝,干姜,栀子,白芍
半夏,天南星,桔梗,辰砂,栝楼
贝母,半夏,柴胡,陈皮,鳖甲
贝母,半夏,天南星,芍药,栝楼
百部,玉竹,穿心莲,葎草,黄精
倭硫,朱砂
半夏,半夏,桔梗,紫苏,陈皮
杏仁,桂枝,薄荷,陈皮,苏叶
杏仁,葶苈,百合,木通,天冬
半夏,醋2500毫升
款冬花,钟乳粉,白术,川姜,人参
款冬花,杏仁,麻黄,甘草
川朴,灵脂,生芍,榔片,巴豆
半夏,桔梗,桂,枳壳
半夏,天南星,葶苈,黑牵牛,白术
半夏,京三棱,大腹子,青皮,木香
生龙脑,朱砂,生犀角,栀子,细辛
生龙脑,朱砂,生犀角,栀子,细辛
鸡苏叶,桔梗,龙脑,紫苏,黍粘子
半夏,天南星,草龙脑,白矾
半夏,白术,龙骨,附片,牡蛎
白芥子,杏仁,瓜蒌皮,蛤壳,紫苏
白芥子,杏仁,瓜蒌皮,蛤壳,紫苏
白芥子,杏仁,蛤壳,紫苏,麻黄
万年干,青礞石,硼砂,石膏
桔梗,细川连,京元参,淡条芩,上广皮
紫菀,款冬花,杏仁,桔梗,紫苏
新鲜萝卜约,粳米
贝母,莱菔,冰糖,白糖,豆腐皮
莱菔,粳米
莱菔
贝母,款冬花,鹅管石,肉桂,甘草
缩砂仁,丁香,巴豆,胡椒,乌梅
醋,绿茶
杏仁,葶苈,桔梗,马兜铃,陈皮
半夏,桔梗,党参,陈皮,苏叶
半夏,苏子,白术,干姜,茯苓
半夏,白术,干姜,茯苓,人参
贝母,萝卜,秋梨,鲜姜,鲜藕
半夏,茴香,香附,草乌,细辛
莱菔,桔梗,麦芽,果仁,陈皮
贝母,元参,桔梗,薄荷,山栀
半夏,胆南星,紫菀,款冬花,杏仁
半夏,杏仁,陈皮,茯苓,甘草
半夏,白术,陈皮,茯苓,人参
半夏,款冬花,杏仁,苏子,黄芩
半夏,茯神,钩藤钩,清炙草,广红皮
贝母,杏仁,陈皮,牛蒡,石膏
半夏,杏仁,豆腐1小块,麻黄,甘草
半夏,莱菔,白芥子,茶叶,杏仁
半夏,杏仁,巴豆,马兜铃
白萝卜,蜂蜜
远志,罗参,当归,粉草,莲肉
贝母,天竺黄,胆南星,桔梗,陈皮
半夏,桔梗,大力子,陈皮,当归
梅花脑,牙硝,五,硼砂,寒水石
梅花脑,硼砂,牙消,寒水石,麝香
贝母,天冬,麦冬,莲子,玄参
冰糖,粳米,枇杷叶
冰糖,粳米,枇杷叶
半夏,莱菔,麦芽,白术,陈皮
半夏,天南星,枳实,法制消,礞石
远志,麦冬,菖蒲,茯神,黄连
半夏,竹茹,旋复花,胆草,黄芩
贝母,半夏,杏仁,桔梗,瓜蒌仁
贝母,半夏,紫菀,杏仁,桔梗
百部,白芥子,紫菀,苏子,东白薇
贝母,桔梗,瓜蒌仁,陈皮,栀子
半夏,陈皮,干姜,香附,苍术
半夏,陈皮,香附,苍术,栀子
贝母,胆南星,海石,陈皮,木通
半夏,良姜,青皮,乌梅,草果
杏仁,葶苈,地龙,牛蒡,麻黄
贝母,黄柏,桔梗,前胡,栀子
贝母,天竺黄,紫菀,鱼腥草,杏仁
贝母,鱼腥草,杏仁,败酱草,桔梗
昆布,海粉,牙皂,当归,芦荟
贝母,海藻,僵蚕,夏枯草,柴胡
半夏,白芥子,柴胡,桔梗,苏子
檀香,薄荷,羌活,荆芥,细辛
檀香,四,一了,二,薄荷
檀香,薄荷,羌活,荆芥,细辛
半夏,瓜蒌仁,香附,苍术,黄芩
贝母,半夏,白芥子,天南星,玄明粉
半夏,天南星,杏仁,陈皮,枳实
半夏,莱菔,天南星,海粉,苏子
半夏,天南星,杏仁,瓜蒌仁,陈皮
贝母,贝母,紫菀,杏仁,夏枯草
半夏,五味子,射干,细辛,石膏
贝母,半夏,杏仁,瓜蒌仁,桔梗
半夏,白芥子,昆布,海藻,玄明粉
贝母,郁金,荷叶蒂,砂仁壳,杵头糠
蜈蚣,炙穿山甲,僵蚕,蝉衣,全虫
贝母,桔梗,陈皮,地黄,花粉
五倍子,诃子,五味子,甘草
百药煎,桔梗,粉草,香附,紫河车
半夏,天南星,陈皮,黄芩,黄连
半夏,天南星,陈皮,黄芩,白矾
半夏,天南星,天麻,川乌,干姜
半夏,天南星,天麻,川乌,干姜
天竺黄,党参,60克,60克,60克
天南星,黑附子,乌头,木香
天南星,白附子,辰砂,蛇含,麝香
蛇胆汁,陈皮
半夏,柴胡,茱萸,黑附子,当归
竹茹,桔梗,苏子,陈皮,甘草
文蛤,红芽大戟,续随子,山慈菇,麝香
远志,金箔,铁粉,菖蒲,丹砂
贝母,半夏,杏仁,桔梗,陈皮
半夏,柴胡,白术,白芍,肉桂
贝母,胆南星,远志,元参,辰砂
半夏,陈皮,生姜,茯苓,甘草
铅霜,香墨,干蝎,黄明胶,巴豆
贝母,半夏,杏仁,苏子,山栀
半夏,僵蚕,辰砂,天麻,槐角子
天南星,朱砂,琥珀
胆南星,远志,朱砂,琥珀,白术
半夏,芍药,远志,玫瑰花,厚朴花
昆布,海藻,海带,陈皮,海蛤粉
半夏,山药,肉豆蔻,厚朴
半夏,陈皮,吴萸,桃仁,黄连
半夏,白术,陈皮,乌梅肉,草果
半夏,紫苏,茯苓,厚朴
半夏,昆布,升麻,桔梗,连翘
檀香,苏合香,降香,僵蚕,乳香
檀香,苏合香,降香,僵蚕,乳香
杏仁,神僸,萝卜子,麦蘖,干漆
莱菔,白芥子,山楂
半夏,天南星,朱砂,金箔,白僵蚕
远志,升麻,金箔,银箔,白附子
半夏,诃子,丁香,干姜,草豆蔻
贝母,半夏,天南星,海藻,桔梗
半夏,桔梗,陈皮,苏叶,前胡
天南星,蜈蚣,直僵蚕,麝香,猪牙皂角
半夏,薤白,麦芽,陈皮,全瓜蒌
贝母,莱菔,葶苈,杏仁,苏子
杏仁,葶苈,黑牵牛,麻黄,防己
胆南星,海石,栝楼,山栀,抚芎
莱菔,杏仁,夏枯草,大力子,连翘
贝母,海藻,乳香,没药,蓖麻子肉
半夏,白芥子,天南星,红芽大戟,僵蚕
贝母,款冬花,杏仁,桔梗,当归
文蛤,红芽大戟,朱砂,山茨菇,千金子
半夏,白术,天麻,老生姜,茯苓
百部,远志,桔梗,当归,地黄
天南星
鸡血藤,当归,蜈蚣,地龙,羌活
苇茎,瓜瓣,薏仁,桃仁
半夏,竹茹,陈皮,枳壳,茯苓
半夏,竹茹,陈皮,枳实,生姜
半夏,桂心,远志,萆薢,黄芩
半夏,白术,陈皮,干姜
半夏,芍药,桔梗,二十,十
半夏,芍药,桔梗,陈皮,干姜
梨汁10毫升,藕汁,生姜汁,牛乳60毫升,韭汁
半夏,白术,陈皮2,茯苓,砂仁
半夏,党参,白术,西砂仁,炒广皮
半夏,栝楼,小川连,生川军,小枳实
贝母,半夏,天南星,柴胡,当归
半夏,天南星,黄柏,滑石,辛夷
贝母,杏仁,桔梗,淡竹叶,灯心100厘米
淡竹沥60毫升,犀角汁20毫升,生姜汁2滴,生赤芍,青连翘
半夏,麦芽,陈皮,香附,山植
半夏,杏仁,桔梗,陈皮,干葛
白芥子,昆布,海藻,元参,桔梗
半夏,昆布,海藻,通草,海蛤粉
贝母,半夏,海藻,昆布,元参
昆布,海藻,夏枯草,炒山甲,牡蛎
昆布,海藻,海带,海红蛤,海马
海藻,桔梗,海带,海昆布,猪琰子
半夏,皂角,血竭,生马钱子,生山甲
贝母,元参,牡蛎
贝母,乳香,没药,血竭,玄参
海石,杏仁,桔梗,连翘,栝楼
半夏,白芥子,柴胡,陈皮,香附
海藻,元参,红娘子,牡蛎,糯米
半夏,僵蚕,元参,桔梗,栝楼
半夏,茯苓,甘草
半夏,黑附子,陈皮,菖蒲,茯神
半夏,杏仁,桔梗,陈皮,苏叶
半夏,桂心,紫菀,杏仁,诃子
杏仁,桑白皮,桃仁,人参
杏仁,萝卜子
百部,远志,杏仁,桔梗,陈皮流浸膏
旋复花,僵蚕,石膏,防风
半夏,代赭石,旋复花,生姜,枣仁
半夏,缩砂仁,丁香,陈皮,草果仁
半夏,桔梗,茱萸,陈皮,琥珀
竹茹,姜汁3茶匙,陈皮,柿蒂
半夏,栝楼,黄连
半夏,胆南星,真珠,朱砂,麝
贝母,半夏,天南星,水牛角浓缩粉,西河柳
贝母,白芥子,天南星,僵蚕,朱砂
天竺黄,天南星,僵蚕,桔梗,朱砂
贝母,乳香,连翘,没药,雄黄
贝母,胆南星,杏仁,苏子,桔梗
贝母,天竺黄,半夏,胆南星,西丹参
贝母,天竺黄,半夏,天南星,僵蚕
牵牛,陈皮,槟榔,甘草
天竺黄,半夏,竹茹,佩兰,郁金
僵蚕,叶,新鲜大力子根,活白凤仙梗,川附
白芥子,乳没,黑附子,当归,桂枝
半夏,莱菔,白术,陈皮,连翘
半夏,天南星,芫花,莪术
香梗芋艿,不拘多少
贝母,百部,羊胆干膏,白及,甘草
贝母,百合,五味子,地骨皮,天冬
胆南星,远志,当归,地黄,淡竹叶
竹茹,远志,玉竹,女贞子,菖蒲
天南星,防风
半夏,三,寒水石,白矾
贝母,半夏,紫菀,百部,葶苈
半夏,天南星,僵蚕,牛膝,牙皂
半夏,天南星,远志,僵蚕,金箔
半夏,天南星,蜈蚣,僵蚕,朱砂
天竺黄,炒白牵牛子,金箔,琥珀,黄连
红豆,盐,丁香,陈皮,缩砂
天南星,白附子,地龙,乳香,白僵蚕
天南星,白附子,地龙,乳香,白僵蚕
天南星,僵蚕,白附子,地龙,乳香
半夏,代赭石,黄芪,党参,白术
贝母,白芷
贝母,半夏,款冬花,杏仁,百合
紫菀,桔梗,白茅根,木通,朴消
贝母,紫菀,款冬花
杏仁,紫苏,五味子,青皮,桑白皮
半夏,紫苏,白术,陈皮,桂
葶苈,葶苈,始蚧,潞州人参,白牵牛
竹黄,白酒
半夏,竹茹,陈皮,生姜,茯苓
半夏,白芥子,天南星,陈皮,白术
贝母,百部,款冬花,杏仁,秦艽
天南星,白附子,天麻,全蝎,滑石
半夏,胆南星,白僵蚕,秦艽,羌活
半夏,竹茹,牛膝,夏枯草,白术
百部,紫菀,桔梗,陈皮,白前
莱菔,胆南星,杏仁,葶苈,苏子
贝母,半夏,葶苈,百部,款冬花
半夏,紫菀,款冬花,杏仁,桔梗
半夏,天南星,杏仁,苏子,麦芽
半夏,桔梗,黄芩,枳壳,甘草
梅花脑,牙硝,五,硼砂,朱砂
贝母,海藻,昆布,当归,郁金
天竺黄,檀香,豆蔻,黄芪,僵蚕
