丹参,川芎,甘草,当归,莲子心,薄荷
没药,乳香,白蜡,密陀僧,象皮,轻粉
冰片,乳香,白蜡,樟脑,轻粉,官粉
冰片,樟脑,轻粉,红粉,石膏
冰片,熊胆,炉甘石,硇砂,麝香,珍珠
可铁刺,白锡粉,阿飞勇,李子树胶
紫苏,木瓜,大腹皮,香附,羌活,槟榔
没药,乳香,轻粉,雄黄,黄蜡,官粉
板蓝根,菠萝香精油,糖粉,淀粉
黄蘖,寒水石,石膏,甘草
没药,铜绿,乳香,白蜡,麻油,松香
没药,血竭,香油,木鳖子,儿茶,乳香
金银花,没药,血竭,木鳖子,儿茶,乳香
赤小豆,黄丹,白芷,蒲黄,半夏
芙蓉叶,五倍子,赤芍,赤小豆,黄柏,白芷
冰片,没药,乳香,麝香,斑蝥,犀黄
寒水石,黄柏,石膏,甘草
木鳖子,无名异,黄柏,花粉,大黄,牡蛎
九里明,一点红,射干,甘草
乳香,黄丹,麝香,密陀僧,轻粉,白矾
甘遂,大戟,土狗,芫花,大黄
冰片,玄明粉,黄柏,麝香,鹿角霜,煅硼砂
冰片,玄明粉,黄柏,麝香,鹿角霜,炒硼砂
冰片,硼砂,胆矾,人中黄,麝香,雄黄
冰片,玄明粉,硼砂,朱砂
冰片,鸡蛋,黄油
冰片,青鱼胆,西丹参,珠粉,熊胆,麝香
梅片,炉甘石,硼砂,珠子,麝香,琥珀
冰片,乳香,文蛤,雄黄,全蝎,朱砂
冬瓜皮,车前子,陈葫芦,鸡内金,白茅根,旱莲草
冰片,血竭,没药,乳香,樟脑,东丹
冰片,三七,血竭,没药,香油,乳香
血竭,三七,没药,乳香,赤芍,土鳖虫
马钱子,没药,血竭,乳香,土鳖虫,自然铜
血竭,三七,没药,乳香,赤芍,土鳖虫
没药,乳香,山甲,花粉,皂刺,蜈蚣
银花,没药,乳香,连翘,刺猬皮,白芷
芥菜花1味
麻黄素,葡萄糖粉,鹅不食草,辛夷花
核桃仁
核桃仁
没药,乳香,蓖麻子仁,白芷,老葱,木鳖子肉
乳香,白胶香,白芷,定粉,白蔹
十,一十,栀子,木通,滑石,大黄
紫苏,木瓜,砂仁,大腹皮,槟榔,泽泻
芙蓉叶,白芷,天南星,紫金皮,独活
山柰,官桂,麝香,红花,川芎,防风
瓜子,牡丹,桃仁,大黄,皮硝
瓜子,牡丹,桃仁,大黄,皮硝
葶苈,木通,莽草,大黄
银花,蒲公英,赤芍,木鳖子,乳香,花粉
白酒,麻子仁,大豆,乌蛇
白酒,牛蒡,杉木节,大麻仁,生地,防风
银花,蒲公英,野菊花,连翘,地丁,草河车
冰片,熊胆,木鳖子,白菊花,黄柏,麝香
冰片,银花,熊胆,硼砂,连翘,车前子
香油,核桃仁,蝈蝈,牛胆
贝母,天南星
月石,胖大海,海浮石,诃子
马钱子,胡连,刺猬皮,穿山甲,蜂房,槐花
秦皮,朱砂,防风,前胡,犀角屑,升麻
粳米,茯苓
炒白芍,黄苓,栀子,川芎,泽泻,麦门冬
芙蓉叶,榆面,大黄,皮硝
芙蓉叶,冰片,黄柏,泽兰叶,大黄,黄连
芙蓉叶,冰片,黄柏,番泻叶,大黄,黄连
连翘,秦皮,绿豆,夏枯草,白芷,泽兰
连翘,秦皮,绿豆,夏枯草,白芷,泽兰
赤芍,夏枯草,穿山甲,莪术,红花,桃仁
蒲公英,赤芍,大青叶,甘草,黄芩,丹皮
肿节风浸膏,薄荷,薄荷
银花,红藤,薏仁,三颗针,桃仁,大黄
50,高粱酒,苏木,食用乙醇,两背针,红花
金银花,赤芍,连翘,赤小豆,车前子,鸡血藤
车前子,太子参,猪苓,党参,五加皮,泽泻
连翘,甘草3寸半,青皮,陈皮
抱鸡蛋壳
葶苈,防己,甘草
白酒,瓜蒌,甘草
冬瓜皮,西瓜皮,赤小豆,玉米须,白茅根
梅片,熊胆,硼砂,炉甘石,麝香,琥珀
冰片,血竭,没药,乳香,白信,莪术
冰片,西瓜霜,硼砂,山豆根,黄柏,贝母
金银花,连翘,牛蒡,花粉,皂刺,栀子
没药,乳香,栝楼,甘草,当归
牛蒡,栝楼,生姜,甘草
蒲公英,没药,川朴,柴胡,三仙,川连
山芝麻,岗梅,金钱风,毛冬青,牛膝
赤芍,莪术,桃仁,三棱,丹参
冰片,滑石,雄黄,朱砂面,甘草
铜绿,甘石,新针,胆矾,归尾,乌梅
金银花,赤芍,皂刺,木通,龙胆草,柴胡
冰片,乳没,草乌,硇砂,天南星,麝香
五倍子,小麦,白矾,朴消,葱白
银花,赤芍,牛蒡,黄柏,栀子,防风
赤小豆,青盐,黄柏,麒麟竭,黄连,马牙消
金银花,赤芍,连翘,桔梗,川芎,柴胡
银花,赤芍,连翘,花粉,黄柏,薄荷
食盐,鲜黄花菜
冬瓜皮,茯苓皮,生姜皮,白糖,黄芪,枣仁
清油,零陵香,黄蜡,天麻,防风,芎
甘遂,大戟,麦蘖,陈曲,陈皮,陈皮
五倍子,枯矾,黄丹,白芷,陈米醋,白凤仙花
冰片,儿茶,甘石,轻粉,红粉,龙骨
马钱子,穿山甲,黑附子
连翘,贝母,茵陈,木通,山栀仁,大黄
粳米,陈葫芦粉
冬瓜皮,西瓜皮,葫芦壳,枣仁
橘核,乳香,昆布,荔枝核,穿山甲,莪术
金银花,木瓜,薏仁,皂角,红花,木通
白酒,红蓝花
75,酒精,红花
冰片,白芷,贝母,松香,轻粉,蜈蚣
赤芍,红花,白及,防风,当归
冰片,硼砂,鸡内金,枯矾,麝香,青黛
冰片,棉胭脂,枯矾面
冰片,西瓜霜,月石,元明粉,朱砂,乌贼骨
血竭,海藻,京墨,天南星,五灵脂,海带
白芷,天南星,郁金,大黄
油,木鳖子,黄丹,白芷,垂柳枝,琥珀
儿茶,梅片,熊胆,血琥珀,珍珠,丹参
没药,乳香,黑丑,琥珀,白丑,槟榔
獾油,冰片面
獾油,地榆,大黄,石膏
没药,乳香,雄黄,蜈蚣,黄米,菖蒲
冰片,血竭,没药,香油,乳香,黄丹
冰片,三七,乳香,自然铜,土鳖虫,当归
三七,乳香,自然铜,土鳖虫,当归
冰片,血竭,没药,乳香,土鳖虫,儿茶
活蚯蚓数条,用纱布蘸透此液,贴敷患处,胶布固定,6次,外盖纱布
茯苓皮,车前子,炮甲,金钱草,泽兰,黄芪
金银花,没药,乳香,连翘,花粉,穿山甲
姜黄,白芷,花粉,芍药
赤芍,白芷,郁金,花粉
槐角,地榆,防风,黄芩,当归,枳壳
没药,乳香,苏木,栝楼,忍冬,甘草
五倍子
冰片,西瓜霜,熊胆,玄明粉,人指甲,雄黄
没药,乳香,赤芍,花粉,贝母,红花
甘遂,葶苈,红芽大戟,灵脂,石榴,芫花
甘遂,葶苈,大戟,灵脂,芫花,淡豆豉
化毒散,祛湿药膏
没药,乳香,草乌,浮石,巴豆
五倍子,枯矾,雄黄,蛇床子,桃仁,川椒
鸡蛋
冬瓜,鲫鱼
野菊花,白茅根,薄荷,贝母
蒲公英,红藤,大黄,厚朴
淮地,薄荷,川乌
冰片,硼砂,硇砂,雄黄,火消,僵蚕
鲜金针菜根,猪蹄
干蟾皮不拘多少
川军,明雄,山甲,全蝎,朱砂,蜈蚣
山菊花,黄柏,栀子,黄连,黄芩
叶子雌黄,郁金,麝香,黄连,大黄,槟榔
三七,金刚莲,马钱子霜,接骨木,红花,五加皮
三七,金刚莲,马钱子霜,18厘米,捆仙绳,见血清
冰片,枪消,蒲黄,牙皂,僵蚕
京红粉,元明粉,轻粉
芙蓉叶,大青叶,青黛,人中黄
冰片,连翘,白芷,薄荷,松香,天南星
蟾酥,雄黄,朱砂,丁香
银花,蒲公英,赤芍,连翘,花粉,薄荷
银花,赤芍,连翘,花粉,白芷,薏仁
金银花,蒲公英,赤芍,川军,赤小豆,连翘
白菊花
花椒,生葱,陈酒糟,广胶,葱白,艾叶
香油,章丹
金银花,连翘,山栀,黄连,黄芩,甘草
车前子,肉桂,牛膝,茱萸,山药,泽泻
橘核,川军,金铃子,胡芦巴,乌药,玄胡
血竭,没药,乳香,土鳖虫,自然铜,发灰
花椒,槐枝,大蒜头,黄丹,生姜,葱白
马钱子,草乌,枳壳
没药,乳香,苏木,好麻
没药,木鳖子,自然铜,骨碎补,川乌,羊胫骨灰
发灰,小黄米面,皂角末
冰片,没药,青鱼胆,乳香,熊胆,黄柏
薄荷,鸡内金,栀子,黄连,升麻
没药,木鳖子,乳香,白胶香,葱,清油
乌药,穿山甲,红花,川芎,牛膝,独活
蒲公英,赤芍,瓜蒌,马勃,元参,蜂房
车前子,官桂,牛膝,茱萸,山药,泽泻
西瓜霜,珠粉,西黄,琥珀
白茅根,白果,地肤子,黄芪,桑白皮,肉桂
昆布,海藻,木通,白僵蚕,黄连,半夏
没药,乳香,紫苏,黄柏,薄荷,轻粉
黄柏,薄荷,青黛,苏叶,防风,杏仁
没药,乳香,黄柏,薄荷,轻粉,红粉
冰片,月石,贝母,滑石,朱砂,龙骨
没药,乳香,马钱子粉,麻黄
没药,乳香,土鳖虫,自然铜,麻黄,马前子
醋2500毫升,半夏
西秦艽,大独活,广地龙,骨碎补,威灵仙,牛膝
或,3克,9克,9克,萝卜子,厚朴
鸡蛋,细盐,龙衣
冰片,蝙蝠
冰片,西瓜霜,马勃,麝香,青黛,蒲黄
粳米,鹿头肉,香子,蔓荆子,高良姜
冬瓜,鲤鱼头
蛇床人,黄丹,乱发,蛇蜕皮,黄蜡,露蜂房
冰片,血竭,没药,乳香,熊胆,儿茶
银花,红藤,炙山甲,桃仁,皂角刺,川楝
金银花,蒲公英,红藤,连翘,夏枯草,贝母
银花,赤芍,连翘,花粉,黄柏,白芷
金银花,赤芍,连翘,花粉,黄柏,白芷
连翘,荠苨,桑白皮,桔梗,防风,前胡
鲜萝卜缨
粳米,绿豆
白糖,绿豆
葶苈,贝母,桑白皮,紫菀,人参,五味子
蟾酥,乳香,硇砂,麝香,轻粉,雄黄
蟾酥,血竭,没药,轻粉,龙脑,朱砂
蟾酥,血竭,京墨,胆矾,麝香,朱砂
蟾酥,血竭,京墨,胆矾,麝香,朱砂
昆布,天葵子,海石,贝母,牡蛎
赤芍,炒桃仁,刘寄奴,生地,大黄,枳壳
没药,木鳖子,乳香,自然铜,蓖麻子,麻油
赤芍,葱,紫苏,玄胡,大茴,黄柏
冬瓜皮,车前子,制茅术,急性子,带皮苓,姜川朴
蟾酥,珠粉,西丹参,飞朱砂,飞腰黄,麝香
冰片,蟾酥,雄黄,珍珠,丹参,丁香
芙蓉叶,草乌,天南星,野芋头,川乌
大麻子仁,大黄
大米,白茅根
葶苈,海藻,商陆根,栝楼,蜀漆,泽泻
冰片,血竭,蟾酥,没药,葶苈,乳香
生姜皮,车前子,川萆解,莪术,木通,砂仁
粳米,蒲公英
紫草茸,白芷,川芎,何首乌,半夏,藿香
银花,赤芍,连翘,牛蒡,薄荷,川芎
金银花,青果,北豆根,桔梗,白芍,麦冬
紫苏,地肤子,葫芦巴,猪苓,桃仁,槟榔
冰片,白糖,大蚯蚓
赤芍,连翘,黄柏,黄连,甘草,黄芩
连翘,白芷,射干,桔梗,柴胡,川芎
冰片,血竭,没药,乳香,儿茶,赤小豆
闹羊花
芙蓉叶,花粉,东丹,生川柏,滑石,大黄
茶叶末,生清油
赤芍,连翘,花粉,黄柏,栀子,桔梗
赤芍,连翘,花粉,黄柏,栀子,桔梗
金银花,薏仁,地榆,麦冬,玄参,黄芩
金银花,蒲公英,野菊花,瓜蒌,连翘,生地
金银花,蒲公英,赤芍,连翘,车前子,地丁
金银花,连翘,川芎,山栀,黄连,地黄
连翘,牛蒡,薄荷,栀子,桔梗,荆芥
金银花,玄明粉,连翘,鼠粘子,薄荷,栀子
芙蓉叶,赤小豆,黄柏,白芷,雄黄,白及
冰片,血竭,没药,乳香,儿茶,红花
金银花,生地,麦冬,熟地,甘菊花
姜黄,黄柏,白芷,花粉,天南星,大黄
白酒,如意草
昆布,赤芍,海藻,鸡血藤,柴胡,香附
连翘,元参,花粉,鼠粘子,桅子,桔梗
冰片,血竭,三七,樟脑,薄荷,红花
冰片,血竭,没药,乳香,儿茶,自然铜
乌药,贝母,人参,香附,茯神,枣仁
白酒,苏木
没药,栝楼,人参,甘草,当归
续随子,红芽大戟,文蛤,山慈菇,麝香
金银花,没药,乳香,花粉,白芷,贝母
清酒,甜石榴,苍耳子,酸石榴,党参,羌活
车前子,生枳,薏仁,车前草,蝉衣,荆芥
冰片,黄柏,虎杖
白芷,黄柏,郁金,轻粉,白及,绿豆粉
紫苏,五灵脂,莪术,官桂,砂仁,川芎
樟冰,如意金黄散
金银花,赤芍,牛蒡,山豆根,射干,挂金灯
大腹子,木瓜,草果仁,甘草,厚朴,木香
芙蓉叶,黄柏,泽兰叶,大黄,黄连,黄芩
黄柏末,大黄末,雄黄,丹参
草乌,天南星,狼毒,半夏
粳米,商陆
青鱼胆,大梅片,西丹参,硼砂,马勃,人指甲
马钱子,枳壳
连翘,黄柏,白芷,薄荷,栀子,桔梗
白菊花,北防风,黄柏,骨碎补,石膏,白蒺藜
芙蓉叶,五倍子,赤小豆,草乌,白及,川乌
芙蓉叶,薄荷,金桐叶,耳草叶,泽兰叶,牛膝
没药,麝香,琥珀,桂心,细辛,当归
葶苈,辣桂,猪苓,木通,滑石,泽泻
葶苈,贝母,桑白皮,紫菀,人参,五味子
没药,乳香,透骨草,白芷,木瓜,红花
连翘,莱菔,僵蛹,大力子,夏枯草,薄荷
粳米,桃花瓣
没药,乳香,硇砂,糯米,丁香
白酒,天天果
灯心草,猪苓,滑石,茯神,泽泻,茯苓
赤小豆,白樟柳根,陈皮,木香
没药,乳香,黄柏,骨碎补,肉桂,白及
猪蹄蜕,蚕蜕,穿山甲,蝉蜕,荆芥,粉草
白芷,天南星,红花,防风,当归
赤芍,牛蒡,连翘,水牛角浓缩粉,青黛,桔梗
生姜皮,茯苓皮,桑白皮,大腹皮,陈皮
银花,蒲公英,野菊花,地丁,紫背天葵子
没药,乳香,麝香,雄精
冰片,西瓜霜,薄荷,薄荷
升麻22,犀角,玄参,大黄,甘草
芙蓉叶,紫荆皮,白芷,橙橘叶,天南星,骨碎补
生姜皮,葶苈,车前子,猪苓,木通,海金沙
芙蓉叶,五倍子,草乌,天南星,陈小粉,半夏
乳香,上冰片,白及,丹皮
姜黄,透骨草,散血草,黄柏,香附,大黄
通脱木,黑牵牛,木通,滑石,瞿麦,半夏
蒲公英,没药,乳香,木瓜,栀子,大黄
冰片,熊胆,硼砂,寒水石,赤石脂,孩儿茶
芙蓉叶,金银花,蒲公英,牛蒡,花粉,甘草
连翘,蓖麻仁,夏枯草
银花,白芷,贝母,花粉,柴胡,青皮
连翘,元参,花粉,桔梗,栝楼,山栀
蚯蚓,天南星,雄黄,川芎,荆芥,川乌
金银花,没药,乳香,瓜蒌,连翘,穿山甲
甘遂,葶苈,大戟,商陆,桑白皮,雄黄
乳香,硼砂,麝香,雄黄,1,15克
癞虾蟆草,枳壳
没药,木鳖子,乳香,草乌,五灵脂,麝香
冰片,没药,赤芍,乳香,花粉,贝母
粳米,青头雄鸭,葱白
没药,乳香,樟冰,甲片,轻粉,麝香
冰片,铜绿,樟冰,胆矾,姜黄,天南星
没药,乳香,赤芍,牛蒡,草乌,白芷
金银花,没药,赤芍,乳香,花粉,山豆根
葶苈,海藻,松萝,郁李核仁,通草,大黄
败酱,薏仁,黑附子
瓜蒌仁,薏仁,桃仁,白芍,丹皮
黑牵牛头末,茴香
制萸肉,石苇,黄芪,党参,山楂,山药
乳没,乌药,莪术,黄芪,肉桂,吴萸
瓜蒌,麻油,麻黄蓍,白芨,零香,白芷
血竭,白芷,麻油,轻粉,白占,紫草
北芪,苍耳子,白芷,杭菊,辛荑花,木通
蟾酥,雄黄,朱砂,甘草
金银花,硼砂,山豆根,甘草
金银花,赤芍,泽兰,金线重楼,蝉蜕,防风
没药,乳香,硇砂,麝香,雄黄,朱砂1
五倍子,山慈姑,麝香,红大戟,千金子霜,雄黄
没药,五倍子,乳香,肥皂肉
猪苓,贝母,桑白皮,紫菀,大腹皮,麻黄
金银花,地丁,大黄,甘草,当归,黄耆
蒲公英,赤芍,黄柏,白芷,桃仁,丹皮
血竭,儿茶,红花,白芍,莲肉,茯苓
樟脑,土鳖虫,薄荷,虎杖,穿壁风,莪术
血竭,没药,儿茶,乳香,象皮,轻粉
