丹参,川芎,甘草,莲子心,当归,薄荷
冰片,乳香,樟脑,白蜡,轻粉,官粉
冰片,樟脑,红粉,轻粉,石膏
冰片,熊胆,炉甘石,珍珠,麝香,硇砂
李子树胶,可铁刺,白锡粉,阿飞勇
紫苏,木瓜,香附,羌活,大腹皮,陈皮
没药,乳香,孩儿茶,黄蜡,雄黄,轻粉
板蓝根,糖粉,菠萝香精油,淀粉
黄蘖,寒水石,石膏,甘草
没药,乳香,铜绿,白蜡,松香,麻油
没药,血竭,香油,乳香,木鳖子,儿茶
没药,血竭,金银花,樟脑,木鳖子,乳香
黄丹,赤小豆,白芷,蒲黄,半夏
芙蓉叶,五倍子,赤芍,赤小豆,贝母,白芷
冰片,没药,乳香,麝香,斑蝥,犀黄
寒水石,黄柏,石膏,甘草
木鳖子,无名异,花粉,黄柏,大黄,牡蛎
九里明,一点红,射干,甘草
黄丹,乳香,密陀僧,麝香,轻粉,白矾
甘遂,大戟,土狗,芫花,大黄
冰片,玄明粉,黄柏,麝香,鹿角霜,煅硼砂
冰片,玄明粉,黄柏,麝香,鹿角霜,炒硼砂
冰片,硼砂,胆矾,人中黄,雄黄,麝香
冰片,玄明粉,硼砂,朱砂
冰片,鸡蛋,黄油
冰片,西丹参,熊胆,青鱼胆,珠粉,麝香
珠子,硼砂,炉甘石,梅片,麝香,琥珀
冰片,乳香,文蛤,雄黄,全蝎,蜈蚣
冬瓜皮,车前子,鸡内金,陈葫芦,白茅根,旱莲草
冰片,没药,血竭,乳香,樟脑,东丹
冰片,没药,血竭,香油,乳香,三七
没药,血竭,土鳖虫,自然铜,三七,乳香
马钱子,没药,血竭,乳香,土鳖虫,自然铜
没药,血竭,土鳖虫,三七,乳香,赤芍
没药,乳香,山甲,花粉,皂刺,蜈蚣
银花,没药,乳香,刺猬皮,血余,连翘
芥菜花1味
葡萄糖粉,麻黄素,辛夷花,鹅不食草
核桃仁
核桃仁
没药,乳香,蓖麻子仁,白芷,木鳖子肉,老葱
白胶香,乳香,白芷,定粉,白蔹
十,一十,木通,栀子,滑石,大黄
紫苏,木瓜,砂仁,大腹皮,陈皮,槟榔
芙蓉叶,白芷,天南星,紫金皮,独活
官桂,山柰,麝香,红花,川芎,防风
瓜子,牡丹,桃仁,大黄,皮硝
瓜子,牡丹,桃仁,大黄,皮硝
葶苈,木通,大黄,莽草
银花,蒲公英,赤芍,乳香,木鳖子,花粉
白酒,麻子仁,大豆,乌蛇
白酒,杉木节,大麻仁,牛蒡,牛膝,生地
银花,蒲公英,连翘,野菊花,地丁,黑山栀
冰片,熊胆,白菊花,木鳖子,黄柏,龙胆草
银花,冰片,熊胆,车前子,硼砂,苍耳子
香油,核桃仁,蝈蝈,牛胆
贝母,天南星
月石,胖大海,海浮石,诃子
马钱子,胡连,穿山甲,蜂房,刺猬皮,荆芥
秦皮,朱砂,犀角屑,防风,前胡,芎
粳米,茯苓
炒白芍,黄苓,栀子,川芎,麦门冬,地黄
芙蓉叶,榆面,大黄,皮硝
芙蓉叶,冰片,泽兰叶,黄柏,大黄,黄连
芙蓉叶,冰片,黄柏,番泻叶,大黄,黄连
绿豆,秦皮,连翘,夏枯草,白芷,泽兰
绿豆,秦皮,连翘,夏枯草,白芷,泽兰
赤芍,夏枯草,穿山甲,桃仁,莪术,红花
赤芍,蒲公英,大青叶,丹皮,黄芩,甘草
肿节风浸膏,薄荷,薄荷
银花,红藤,薏仁,桃仁,三颗针,大黄
苏木,食用乙醇,高粱酒,两背针,50,红花
金银花,赤芍,鸡血藤,赤小豆,车前子,连翘
车前子,太子参,猪苓,党参,五加皮,泽泻
连翘,甘草3寸半,陈皮,青皮
抱鸡蛋壳
葶苈,防己,甘草
白酒,瓜蒌,甘草
冬瓜皮,赤小豆,西瓜皮,白茅根,玉米须
熊胆,硼砂,梅片,炉甘石,麝香,琥珀
冰片,没药,血竭,乳香,白信,五灵脂
冰片,西瓜霜,硼砂,山豆根,贝母,薄荷
金银花,连翘,皂刺,花粉,牛蒡,栀子
没药,乳香,栝楼,甘草,当归
没药,蒲公英,三仙,柴胡,川朴,丹皮
山芝麻,毛冬青,岗梅,金钱风,牛膝
赤芍,桃仁,莪术,三棱,丹参
冰片,雄黄,滑石,朱砂面,甘草
铜绿,新针,甘石,胆矾,归尾,乌梅
金银花,赤芍,皂刺,木通,龙胆草,吴萸
冰片,乳没,草乌,天南星,川乌,硇砂
五倍子,小麦,朴消,白矾,葱白
银花,赤芍,黄柏,牛蒡,栀子,防风
赤小豆,青盐,黄柏,麒麟竭,黄连,马牙消
金银花,赤芍,连翘,桔梗,川芎,羌活
银花,赤芍,连翘,花粉,黄柏,薄荷
食盐,鲜黄花菜
冬瓜皮,茯苓皮,生姜皮,白糖,黄芪,枣仁
清油,零陵香,黄蜡,天麻,防风,芎
甘遂,大戟,麦蘖,陈曲,陈皮,陈皮
黄丹,五倍子,白凤仙花,枯矾,陈米醋,白芷
冰片,儿茶,甘石,红粉,轻粉,龙骨
马钱子,穿山甲,黑附子
连翘,贝母,茵陈,木通,山栀仁,大黄
粳米,陈葫芦粉
冬瓜皮,西瓜皮,葫芦壳,枣仁
橘核,乳香,昆布,荔枝核,穿山甲,莪术
金银花,皂角,木瓜,薏仁,木通,红花
白酒,红蓝花
酒精,75,红花
冰片,松香,白芷,贝母,轻粉,蜈蚣
赤芍,红花,白及,防风,当归
冰片,硼砂,枯矾,鸡内金,青黛,麝香
冰片,枯矾面,棉胭脂
冰片,月石,西瓜霜,元明粉,石膏,朱砂
血竭,京墨,海藻,天南星,五灵脂,麝香
白芷,郁金,天南星,大黄
黄丹,油,白芷,木鳖子,垂柳枝,木通
熊胆,儿茶,梅片,血琥珀,珍珠,丹参
没药,乳香,黑丑,琥珀,白丑,槟榔
獾油,冰片面
獾油,地榆,石膏,大黄
没药,乳香,雄黄,蜈蚣,黄米,菖蒲
冰片,没药,血竭,香油,乳香,黄丹
冰片,三七,乳香,土鳖虫,自然铜,当归
土鳖虫,三七,乳香,自然铜,当归
冰片,没药,血竭,土鳖虫,自然铜,乳香
贴敷患处,活蚯蚓数条,6次,外盖纱布,用纱布蘸透此液,胶布固定
茯苓皮,车前子,炮甲,金钱草,黄芪,泽兰
没药,金银花,乳香,连翘,穿山甲,花粉
白芷,姜黄,花粉,芍药
赤芍,白芷,花粉,郁金
槐角,地榆,防风,枳壳,黄芩,当归
没药,乳香,苏木,栝楼,忍冬,甘草
五倍子
冰片,熊胆,玄明粉,西瓜霜,人指甲,雄黄
没药,赤芍,乳香,贝母,花粉,木通
葶苈,甘遂,红芽大戟,灵脂,石榴,豆豉
葶苈,大戟,甘遂,灵脂,石榴皮,江子霜
祛湿药膏,化毒散
没药,乳香,草乌,浮石,巴豆
五倍子,枯矾,雄黄,桃仁,蛇床子,川椒
鸡蛋
鲫鱼,冬瓜
野菊花,白茅根,贝母,薄荷
蒲公英,红藤,大黄,厚朴
淮地,薄荷,川乌
冰片,硼砂,雄黄,硇砂,火消,僵蚕
鲜金针菜根,猪蹄
干蟾皮不拘多少
川军,山甲,明雄,全蝎,蜈蚣,朱砂
山菊花,黄柏,栀子,黄连,黄芩
叶子雌黄,郁金,麝香,黄连,大黄,槟榔
三七,马钱子霜,金刚莲,接骨木,红花,五加皮
三七,马钱子霜,金刚莲,见血清,18厘米,捆仙绳
冰片,枪消,牙皂,蒲黄,僵蚕
京红粉,元明粉,轻粉
芙蓉叶,人中黄,大青叶,青黛
冰片,连翘,白芷,松香,薄荷,天南星
蟾酥,雄黄,朱砂,丁香
银花,赤芍,蒲公英,连翘,花粉,薄荷
银花,赤芍,连翘,白芷,花粉,薏仁
金银花,蒲公英,赤芍,川军,赤小豆,连翘
白菊花
花椒,广胶,生葱,陈酒糟,葱白,艾叶
香油,章丹
金银花,连翘,山栀,丹皮,黄连,甘草
橘核,川军,玄胡,金铃子,胡芦巴,乌药
没药,血竭,乳香,土鳖虫,自然铜,发灰
花椒,黄丹,槐枝,大蒜头,生姜,葱白
马钱子,草乌,枳壳
没药,乳香,苏木,好麻
没药,自然铜,木鳖子,川乌,骨碎补,羊胫骨灰
小黄米面,皂角末,发灰
冰片,没药,乳香,熊胆,青鱼胆,白占
鸡内金,薄荷,栀子,黄连,升麻
没药,乳香,葱,木鳖子,白胶香,清油
赤芍,蒲公英,瓜蒌,马勃,元参,蜂房
车前子,官桂,丹皮,牛膝,茱萸,山药
珠粉,西瓜霜,西黄,琥珀
地肤子,黄芪,白果,白茅根,桑白皮,肉桂
昆布,海藻,木通,白僵蚕,黄连,陈皮
没药,乳香,紫苏,薄荷,黄柏,红粉
没药,乳香,薄荷,黄柏,红粉,轻粉
冰片,月石,贝母,滑石,龙骨,朱砂
没药,乳香,马钱子粉,麻黄
没药,乳香,土鳖虫,自然铜,马前子,麻黄
醋2500毫升,半夏
广地龙,大独活,西秦艽,骨碎补,海桐皮,牛膝
或,9克,9克,3克,萝卜子,枳壳
鸡蛋,龙衣,细盐
冰片,蝙蝠
冰片,马勃,西瓜霜,青黛,麝香,蒲黄
粳米,鹿头肉,香子,蔓荆子,高良姜
冬瓜,鲤鱼头
黄丹,蛇床人,黄蜡,乱发,蛇蜕皮,露蜂房
冰片,没药,血竭,熊胆,乳香,儿茶
银花,红藤,炙山甲,桃仁,皂角刺,丹皮
金银花,蒲公英,红藤,连翘,贝母,夏枯草
银花,赤芍,连翘,花粉,白芷,薄荷
金银花,赤芍,连翘,花粉,白芷,薄荷
连翘,荠苨,桔梗,桑白皮,人参,防风
鲜萝卜缨
粳米,绿豆
绿豆,白糖
葶苈,贝母,桑白皮,紫菀,人参,五味子
蟾酥,乳香,雄黄,麝香,硇砂,轻粉
没药,蟾酥,血竭,轻粉,龙脑,朱砂
血竭,蟾酥,京墨,胆矾,麝香,朱砂
血竭,蟾酥,京墨,胆矾,麝香,朱砂
贝母,昆布,天葵子,海石,牡蛎
赤芍,炒桃仁,刘寄奴,生地,大黄,枳壳
没药,乳香,自然铜,木鳖子,黄丹,蓖麻子
赤芍,葱,紫苏,玄胡,黄柏,大茴
冬瓜皮,车前子,官桂,建泽泻,制茅术,蝼蛄虫
蟾酥,西丹参,珠粉,飞朱砂,飞腰黄,麝香
冰片,蟾酥,雄黄,珍珠,丹参,丁香
芙蓉叶,草乌,天南星,野芋头,川乌
大麻子仁,大黄
大米,白茅根
葶苈,商陆根,海藻,栝楼,蜀漆,泽泻
冰片,没药,蟾酥,血竭,葶苈,熊胆
生姜皮,车前子,川萆解,木通,砂仁,莪术
粳米,蒲公英
紫草茸,白芷,川芎,藿香,何首乌,续断
银花,赤芍,连翘,薄荷,牛蒡,川芎
金银花,青果,北豆根,桔梗,麦冬,白芍
紫苏,地肤子,葫芦巴,猪苓,桃仁,槟榔
冰片,白糖,大蚯蚓
赤芍,连翘,黄柏,黄连,甘草,黄芩
冰片,没药,血竭,乳香,赤小豆,儿茶
闹羊花
芙蓉叶,花粉,生川柏,滑石,东丹,大黄
茶叶末,生清油
赤芍,连翘,花粉,黄柏,桔梗,栀子
赤芍,连翘,花粉,黄柏,桔梗,栀子
金银花,薏仁,地榆,麦冬,玄参,甘草
金银花,蒲公英,瓜蒌,连翘,野菊花,生地
金银花,蒲公英,赤芍,车前子,连翘,地丁
金银花,连翘,川芎,山栀,黄连,地黄
连翘,牛蒡,薄荷,桔梗,栀子,石膏
金银花,玄明粉,鼠粘子,连翘,薄荷,栀子
芙蓉叶,赤小豆,白芷,黄柏,雄黄,白及
冰片,没药,血竭,乳香,儿茶,麝香
金银花,生地,麦冬,甘菊花,熟地
白芷,姜黄,黄柏,花粉,天南星,大黄
白酒,如意草
赤芍,鸡血藤,昆布,海藻,香附,王不留行
连翘,元参,鼠粘子,桅子,花粉,桔梗
冰片,血竭,三七,樟脑,薄荷,麝香
冰片,没药,血竭,乳香,自然铜,儿茶
白酒,苏木
没药,栝楼,人参,甘草,当归
续随子,红芽大戟,文蛤,山慈菇,麝香
没药,金银花,乳香,贝母,白芷,花粉
清酒,甜石榴,酸石榴,苍耳子,羌活,党参
车前子,生枳,薏仁,车前草,蝉衣,荆芥
冰片,黄柏,虎杖
白芷,黄柏,郁金,绿豆粉,轻粉,白及
紫苏,官桂,五灵脂,砂仁,莪术,川芎
樟冰,如意金黄散
金银花,赤芍,山豆根,牛蒡,射干,桔梗
大腹子,木瓜,草果仁,茯苓,木香,干姜
芙蓉叶,泽兰叶,黄柏,大黄,黄连,黄芩
大黄末,黄柏末,雄黄,丹参
草乌,狼毒,天南星,半夏
粳米,商陆
大梅片,西丹参,青鱼胆,硼砂,马勃,血琥珀
马钱子,枳壳
连翘,白芷,薄荷,黄柏,桔梗,栀子
白菊花,北防风,黄柏,石膏,骨碎补,白蒺藜
芙蓉叶,五倍子,赤小豆,草乌,川乌,白及
芙蓉叶,泽兰叶,薄荷,金桐叶,耳草叶,牛膝
没药,琥珀,麝香,桂心,细辛,芍药
葶苈,辣桂,猪苓,木通,滑石,泽泻
葶苈,贝母,桑白皮,紫菀,人参,五味子
没药,乳香,透骨草,木瓜,白芷,骨碎补
连翘,夏枯草,莱菔,僵蛹,大力子,薄荷
粳米,桃花瓣
没药,乳香,硇砂,糯米,丁香
白酒,天天果
灯心草,猪苓,滑石,茯神,泽泻,茯苓
白樟柳根,赤小豆,陈皮,木香
没药,乳香,黄柏,肉桂,骨碎补,生地
蚕蜕,穿山甲,猪蹄蜕,蝉蜕,川乌,蛇蜕
白芷,天南星,红花,防风,当归
白芷,穿山甲,生地,当归,黄耆
赤芍,连翘,牛蒡,水牛角浓缩粉,桔梗,青黛
生姜皮,茯苓皮,桑白皮,大腹皮,陈皮
银花,蒲公英,野菊花,地丁,紫背天葵子
没药,乳香,雄精,麝香
冰片,西瓜霜,薄荷,薄荷
升麻22,犀角,大黄,玄参,甘草
芙蓉叶,紫荆皮,白芷,橙橘叶,天南星,骨碎补
葶苈,生姜皮,车前子,猪苓,木通,海金沙
芙蓉叶,五倍子,草乌,天南星,陈小粉,半夏
乳香,上冰片,白及,丹皮
姜黄,透骨草,散血草,黄柏,香附,大黄
通脱木,黑牵牛,木通,滑石,瞿麦,陈皮
没药,蒲公英,乳香,木瓜,栀子,地鳖虫
冰片,熊胆,硼砂,寒水石,孩儿茶,黄连
芙蓉叶,金银花,蒲公英,花粉,牛蒡,甘草
连翘,夏枯草,蓖麻仁
银花,贝母,白芷,花粉,柴胡,青皮
连翘,元参,花粉,桔梗,栝楼,山栀
蚯蚓,天南星,雄黄,川乌,荆芥,川芎
没药,金银花,乳香,瓜蒌,连翘,穿山甲
葶苈,大戟,商陆,甘遂,雄黄,巴戟
乳香,硼砂,1,雄黄,15克,5克
癞虾蟆草,枳壳
没药,乳香,木鳖子,草乌,五灵脂,麝香
冰片,没药,赤芍,乳香,贝母,花粉
粳米,青头雄鸭,葱白
没药,乳香,樟冰,甲片,轻粉,川乌
冰片,樟冰,铜绿,姜黄,甲片,胆矾
没药,乳香,赤芍,草乌,白芷,牛蒡
没药,金银花,赤芍,乳香,山豆根,贝母
葶苈,郁李核仁,松萝,海藻,通草,桂心
败酱,薏仁,黑附子
瓜蒌仁,薏仁,桃仁,丹皮,白芍
黑牵牛头末,茴香
石苇,黄芪,制萸肉,党参,山楂,山药
乳没,黄芪,乌药,肉桂,吴萸,莪术
瓜蒌,白芷,零香,麻黄蓍,白芨,麻油
血竭,白芷,白占,麻油,轻粉,紫草
白芷,辛荑花,北芪,杭菊,苍耳子,木通
蟾酥,雄黄,朱砂,甘草
金银花,硼砂,山豆根,甘草
金银花,赤芍,泽兰,金线重楼,蝉蜕,羌活
没药,乳香,雄黄,麝香,硇砂,朱砂1
五倍子,千金子霜,红大戟,雄黄,麝香,山慈姑
没药,五倍子,乳香,肥皂肉
贝母,猪苓,桑白皮,紫菀,麻黄,大腹皮
金银花,地丁,大黄,甘草,当归,黄耆
赤芍,蒲公英,白芷,黄柏,桃仁,丹皮
血竭,儿茶,红花,丹皮,白芍,莲肉
土鳖虫,樟脑,虎杖,薄荷,买麻藤,莪术
没药,血竭,乳香,儿茶,轻粉,琥珀
